11391 0.00424856
11401.844 0.0044767
11412.688 0.00494195
11423.533 0.00614544
11434.377 0.00809398
11445.221 0.0104228
11456.065 0.0128975
11466.91 0.0154566
11477.754 0.018092
11488.598 0.0211326
11499.442 0.0253121
11510.286 0.0310603
11521.131 0.037979
11531.975 0.045511
11542.819 0.0542932
11553.663 0.0666119
11564.508 0.0845322
11575.352 0.107992
11586.196 0.13685
11597.04 0.173402
11607.884 0.219462
11618.729 0.273089
11629.573 0.331868
11640.417 0.396878
11651.261 0.469985
11662.106 0.54961
11672.95 0.630892
11683.794 0.705878
11694.638 0.76425
11705.482 0.800859
11716.327 0.820007
11727.171 0.828097
11738.015 0.828488
11748.859 0.824059
11759.704 0.817895
11770.548 0.812037
11781.392 0.808216
11792.236 0.807951
11803.08 0.811117
11813.925 0.816098
11824.769 0.821536
11835.613 0.827
11846.457 0.832476
11857.302 0.837971
11868.146 0.843322
11878.99 0.847988
11889.834 0.851269
11900.678 0.853028
11911.523 0.853798
11922.367 0.854157
11933.211 0.854458
11944.055 0.854835
11954.899 0.855191
11965.744 0.855474
11976.588 0.855808
11987.432 0.856192
11998.276 0.856505
12009.121 0.856797
12019.965 0.857169
12030.809 0.857532
12041.653 0.857823
12052.497 0.858157
12063.342 0.858543
12074.186 0.858858
12085.03 0.859132
12095.874 0.859291
12106.719 0.858636
12117.563 0.856274
12128.407 0.852145
12139.251 0.847024
12150.095 0.841608
12160.94 0.836159
12171.784 0.830729
12182.628 0.825318
12193.472 0.819914
12204.317 0.814511
12215.161 0.809162
12226.005 0.804142
12236.849 0.800031
12247.693 0.797292
12258.538 0.795763
12269.382 0.794868
12280.226 0.794233
12291.07 0.793943
12301.915 0.794317
12312.759 0.795493
12323.603 0.797454
12334.447 0.800504
12345.291 0.805139
12356.136 0.811291
12366.98 0.8183
12377.824 0.825575
12388.668 0.832845
12399.513 0.84003
12410.357 0.847158
12421.201 0.854299
12432.045 0.861477
12442.889 0.868688
12453.734 0.875933
12464.578 0.883174
12475.422 0.890292
12486.266 0.896895
12497.111 0.902159
12507.955 0.905417
12518.799 0.906929
12529.643 0.907567
12540.487 0.908004
12551.332 0.908439
12562.176 0.908859
12573.02 0.909286
12583.864 0.909719
12594.709 0.910138
12605.553 0.910557
12616.397 0.91087
12627.241 0.910883
12638.085 0.910588
12648.93 0.910208
12659.774 0.909905
12670.618 0.909592
12681.462 0.909203
12692.307 0.908854
12703.151 0.90856
12713.995 0.908164
12724.839 0.90754
12735.683 0.906573
12746.528 0.905174
12757.372 0.903467
12768.216 0.901665
12779.06 0.899834
12789.905 0.897972
12800.749 0.896108
12811.593 0.894277
12822.437 0.892481
12833.281 0.890863
12844.126 0.889846
12854.97 0.88979
12865.814 0.890538
12876.658 0.89162
12887.503 0.892729
12898.347 0.89383
12909.191 0.895032
12920.035 0.896456
12930.879 0.898129
12941.724 0.899967
12952.568 0.901878
12963.412 0.903807
12974.256 0.905489
12985.101 0.906212
12995.945 0.90519
13006.789 0.902035
13017.633 0.896384
13028.477 0.887849
13039.322 0.876906
13050.166 0.864786
13061.01 0.852329
13071.854 0.839745
13082.698 0.827129
13093.543 0.814581
13104.387 0.802102
13115.231 0.789644
13126.075 0.777392
13136.92 0.766319
13147.764 0.758071
13158.608 0.753403
13169.452 0.751261
13180.296 0.750055
13191.141 0.748575
13201.985 0.745052
13212.829 0.737101
13223.673 0.723837
13234.518 0.706012
13245.362 0.681654
13256.206 0.644519
13267.05 0.591189
13277.894 0.526095
13288.739 0.456147
13299.583 0.385172
13310.427 0.314444
13321.271 0.245127
13332.116 0.181745
13342.96 0.132031
13353.804 0.0989298
13364.648 0.0770102
13375.492 0.0601468
13386.337 0.0467141
13397.181 0.0365278
13408.025 0.0286111
13418.869 0.0224652
13429.714 0.0182948
13440.558 0.0157725
13451.402 0.0140124
13462.246 0.012421
13473.09 0.0108403
13483.935 0.00925549
13494.779 0.00767719
13505.623 0.00616949
13516.467 0.00490115
13527.312 0.00401961
13538.156 0.00344333
13549 0.0029489
