6925 0.000985053
6937.9196 0.00128588
6950.8392 0.00158671
6963.7588 0.00188905
6976.6784 0.00222264
6989.598 0.00271889
7002.5176 0.00360156
7015.4372 0.00497595
7028.3568 0.00669751
7041.2764 0.00854814
7054.196 0.0104196
7067.1156 0.0122917
7080.0352 0.0141638
7092.9548 0.016036
7105.8744 0.0179081
7118.794 0.0197802
7131.7136 0.0216524
7144.6332 0.0235245
7157.5528 0.025397
7170.4724 0.0272833
7183.392 0.0292615
7196.3116 0.0314987
7209.2312 0.0341178
7222.1508 0.0370494
7235.0704 0.040119
7247.9899 0.0432171
7260.9095 0.0463168
7273.8291 0.0494165
7286.7487 0.0525162
7299.6683 0.0556159
7312.5879 0.0587157
7325.5075 0.0618154
7338.4271 0.0649151
7351.3467 0.0680148
7364.2663 0.0711126
7377.1859 0.074174
7390.1055 0.0770486
7403.0251 0.079484
7415.9447 0.0813647
7428.8643 0.082857
7441.7839 0.084206
7454.7035 0.0855321
7467.6231 0.086825
7480.5427 0.0877805
7493.4623 0.0874829
7506.3819 0.0848757
7519.3015 0.0799291
7532.2211 0.0736785
7545.1407 0.0670651
7558.0603 0.0604154
7570.9799 0.0537886
7583.8995 0.0473751
7596.8191 0.0416887
7609.7387 0.0372475
7622.6583 0.0339794
7635.5779 0.0313146
7648.4975 0.0288007
7661.4171 0.0263209
7674.3367 0.0241898
7687.2563 0.0236787
7700.1759 0.0267038
7713.0955 0.0339012
7726.0151 0.0438244
7738.9347 0.0546698
7751.8543 0.0656444
7764.7739 0.0766574
7777.6935 0.0881078
7790.6131 0.101344
7803.5327 0.118131
7816.4523 0.138777
7829.3719 0.161747
7842.2915 0.18543
7855.2111 0.2092
7868.1307 0.23297
7881.0503 0.256741
7893.9698 0.280511
7906.8894 0.304282
7919.809 0.327971
7932.7286 0.350613
7945.6482 0.368885
7958.5678 0.378344
7971.4874 0.378109
7984.407 0.371981
7997.3266 0.364027
8010.2462 0.355852
8023.1658 0.347672
8036.0854 0.339493
8049.005 0.331314
8061.9246 0.323139
8074.8442 0.315141
8087.7638 0.308457
8100.6834 0.305713
8113.603 0.309073
8126.5226 0.317657
8139.4422 0.328659
8152.3618 0.340186
8165.2814 0.351746
8178.201 0.363299
8191.1206 0.374726
8204.0402 0.385533
8216.9598 0.394937
8229.8794 0.402634
8242.799 0.409182
8255.7186 0.415327
8268.6382 0.421414
8281.5578 0.427499
8294.4774 0.433579
8307.397 0.439557
8320.3166 0.444997
8333.2362 0.449141
8346.1558 0.451616
8359.0754 0.452901
8371.995 0.453737
8384.9146 0.454501
8397.8342 0.455261
8410.7538 0.456022
8423.6734 0.456783
8436.593 0.457544
8449.5126 0.458304
8462.4322 0.459065
8475.3518 0.459826
8488.2714 0.460587
8501.191 0.461348
8514.1106 0.462108
8527.0302 0.462869
8539.9497 0.46363
8552.8693 0.464391
8565.7889 0.465152
8578.7085 0.465912
8591.6281 0.466673
8604.5477 0.467434
8617.4673 0.468195
8630.3869 0.468956
8643.3065 0.469716
8656.2261 0.470477
8669.1457 0.471238
8682.0653 0.471999
8694.9849 0.47276
8707.9045 0.47352
8720.8241 0.474281
8733.7437 0.475042
8746.6633 0.475803
8759.5829 0.476557
8772.5025 0.477196
8785.4221 0.477265
8798.3417 0.47604
8811.2613 0.473232
8824.1809 0.469354
8837.1005 0.465097
8850.0201 0.460785
8862.9397 0.456472
8875.8593 0.452158
8888.7789 0.447845
8901.6985 0.443531
8914.6181 0.439218
8927.5377 0.434904
8940.4573 0.430591
8953.3769 0.426277
8966.2965 0.421964
8979.2161 0.41765
8992.1357 0.413337
9005.0553 0.409023
9017.9749 0.40471
9030.8945 0.400396
9043.8141 0.396083
9056.7337 0.391769
9069.6533 0.387456
9082.5729 0.383142
9095.4925 0.378829
9108.4121 0.374515
9121.3317 0.370202
9134.2513 0.365888
9147.1709 0.361575
9160.0905 0.357261
9173.0101 0.352924
9185.9296 0.348326
9198.8492 0.342703
9211.7688 0.335
9224.6884 0.324029
9237.608 0.307236
9250.5276 0.28078
9263.4472 0.243076
9276.3668 0.198023
9289.2864 0.154221
9302.206 0.119142
9315.1256 0.0930358
9328.0452 0.071234
9340.9648 0.0514881
9353.8844 0.0351988
9366.804 0.0233315
9379.7236 0.0152231
9392.6432 0.010179
9405.5628 0.00748669
9418.4824 0.00598343
9431.402 0.00478106
9444.3216 0.00360421
9457.2412 0.00242748
9470.1608 0.00125076
