14475 0.00456219
14493.688 0.00603811
14512.377 0.00760918
14531.065 0.00958077
14549.754 0.0124165
14568.442 0.0165092
14587.131 0.0218059
14605.819 0.0283487
14624.508 0.0369538
14643.196 0.0483938
14661.884 0.0626246
14680.573 0.0798703
14699.261 0.101019
14717.95 0.12593
14736.638 0.152964
14755.327 0.180788
14774.015 0.210166
14792.704 0.244382
14811.392 0.286813
14830.08 0.337121
14848.769 0.39152
14867.457 0.446809
14886.146 0.502181
14904.834 0.557786
14923.523 0.613519
14942.211 0.668819
14960.899 0.721675
14979.588 0.767206
14998.276 0.799275
15016.965 0.816052
15035.653 0.822515
15054.342 0.825411
15073.03 0.828107
15091.719 0.831079
15110.407 0.834184
15129.095 0.837447
15147.784 0.841022
15166.472 0.845178
15185.161 0.850192
15203.849 0.856054
15222.538 0.862414
15241.226 0.868902
15259.915 0.875155
15278.603 0.880411
15297.291 0.883659
15315.98 0.884643
15334.668 0.88406
15353.357 0.882542
15372.045 0.880239
15390.734 0.877328
15409.422 0.874139
15428.111 0.870918
15446.799 0.86777
15465.487 0.864819
15484.176 0.8624
15502.864 0.860903
15521.553 0.860348
15540.241 0.860416
15558.93 0.860802
15577.618 0.861314
15596.307 0.861853
15614.995 0.862394
15633.683 0.862935
15652.372 0.863476
15671.06 0.864017
15689.749 0.86456
15708.437 0.865133
15727.126 0.865787
15745.814 0.866514
15764.503 0.867247
15783.191 0.867956
15801.879 0.868653
15820.568 0.869349
15839.256 0.870043
15857.945 0.870742
15876.633 0.871439
15895.322 0.872109
15914.01 0.87267
15932.698 0.873013
15951.387 0.873144
15970.075 0.873214
15988.764 0.873405
16007.452 0.873758
16026.141 0.874107
16044.829 0.874311
16063.518 0.87459
16082.206 0.875552
16100.894 0.877764
16119.583 0.881189
16138.271 0.88527
16156.96 0.889468
16175.648 0.893109
16194.337 0.894804
16213.025 0.893153
16231.714 0.888295
16250.402 0.881727
16269.09 0.87471
16287.779 0.867674
16306.467 0.860655
16325.156 0.853636
16343.844 0.8466
16362.533 0.839543
16381.221 0.832536
16399.91 0.825934
16418.598 0.820615
16437.286 0.817427
16455.975 0.816228
16474.663 0.816132
16493.352 0.816517
16512.04 0.817398
16530.729 0.819285
16549.417 0.82267
16568.106 0.827357
16586.794 0.832657
16605.482 0.838093
16624.171 0.843537
16642.859 0.848981
16661.548 0.854425
16680.236 0.859866
16698.925 0.86519
16717.613 0.869905
16736.302 0.873212
16754.99 0.874735
16773.678 0.874932
16792.367 0.874609
16811.055 0.874287
16829.744 0.87399
16848.432 0.873495
16867.121 0.872721
16885.809 0.871788
16904.497 0.870813
16923.186 0.869832
16941.874 0.868848
16960.563 0.867873
16979.251 0.866989
16997.94 0.866404
17016.628 0.866309
17035.317 0.866604
17054.005 0.867028
17072.693 0.867464
17091.382 0.867797
17110.07 0.867578
17128.759 0.866121
17147.447 0.863057
17166.136 0.85871
17184.824 0.853582
17203.513 0.84781
17222.201 0.841425
17240.889 0.834672
17259.578 0.827789
17278.266 0.820854
17296.955 0.813893
17315.643 0.806932
17334.332 0.800035
17353.02 0.793615
17371.709 0.788543
17390.397 0.785409
17409.085 0.783861
17427.774 0.783303
17446.462 0.783777
17465.151 0.785526
17483.839 0.788272
17502.528 0.791451
17521.216 0.794797
17539.905 0.798454
17558.593 0.80217
17577.281 0.803784
17595.97 0.799725
17614.658 0.788644
17633.347 0.772978
17652.035 0.755946
17670.724 0.73903
17689.412 0.721829
17708.101 0.701048
17726.789 0.670386
17745.477 0.625962
17764.166 0.571121
17782.854 0.512212
17801.543 0.452487
17820.231 0.392478
17838.92 0.332482
17857.608 0.273772
17876.296 0.219497
17894.985 0.172739
17913.673 0.133326
17932.362 0.0999214
17951.05 0.0736149
17969.739 0.0553426
17988.427 0.0426497
18007.116 0.0323736
18025.804 0.0237131
18044.492 0.0170717
18063.181 0.0122051
18081.869 0.00857876
18100.558 0.00609913
18119.246 0.0046376
18137.935 0.00373324
18156.623 0.00308223
18175.312 0.00264719
18194 0.00229908
